id_siniestro;numero_total_de_victimas;numero_victimas_leve_siniestro;numero_victimas_grave_siniestro;numero_victimas_mortal_siniestro;fecha_siniestro;anio_siniestro;mes_siniestro;dia_siniestro;hora_siniestro;rango_horario;direccion_normalizada_siniestro;comuna_siniestro;tipo_de_via_siniestro;geocodificacion_plana;longitud_siniestro;latitud_siniestro;participantes_siniestro;modo_desplazamiento_victima;contraparte_siniestro;gravedad_siniestro
LC-2022-0410235;1;1;0;0;2022-08-08;2022;8;8;18:10:00;18;PERON, EVA AV. y ZINNY;Comuna 9;AVENIDA;POINT(99198.3552539843 97507.2204278419);-58.472044;-34.651739;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO;LEVE
LC-2022-0409878;1;1;0;0;2022-08-08;2022;8;8;16:20:00;16;SANTIAGO DEL ESTERO y YRIGOYEN, HIPOLITO;Comuna 1;CALLE;POINT(107197.748229486 102150.623004394);-58.384828;-34.609858;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;LEVE
LC-2022-0409995;1;1;0;0;2022-08-08;2022;8;8;17:45:00;17;REGIMIENTO DE PATRICIOS AV. y VALLE, ARISTOBULO DEL;Comuna 4;AVENIDA;POINT(108558.926487194 99297.9852883708);-58.369959;-34.635561;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;LEVE
LC-2022-0410005;1;1;0;0;2022-08-08;2022;8;8;18:40:00;18;CORRIENTES AV. y CALLAO AV.;Comuna 3;AVENIDA;POINT(106513.414135557 102752.753632257);-58.392293;-34.604434;MOTO-UTILITARIO;MOTO;UTILITARIO;LEVE
LC-2022-0408453;1;1;0;0;2022-08-08;2022;8;8;08:40:00;8;NAZCA AV. 36;Comuna 7;AVENIDA;POINT(99386.3685714 99900.1765096);-58.469992;-34.630169;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0408814;1;1;0;0;2022-08-08;2022;8;8;09:15:00;9;DE LOS INCAS AV. y BAUNESS;Comuna 15;AVENIDA;POINT(98566.6501408609 104938.422167499);-58.478922;-34.584752;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0409361;1;1;0;0;2022-08-08;2022;8;8;11:15:00;11;NAZCA AV. y BACACAY;Comuna 7;AVENIDA;POINT(99325.1391922755 100093.9277574);-58.470659;-34.628422;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0409061;1;1;0;0;2022-08-08;2022;8;8;11:45:00;11;VICTORICA, BENJAMIN, GENERAL, AV. 2550;Comuna 15;AVENIDA;POINT(98551.3695518 105332.442541);-58.479088;-34.5812;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0410890;1;1;0;0;2022-08-08;2022;8;8;12:30:00;12;PASO y PERON, JUAN DOMINGO, TTE. GENERAL;Comuna 3;CALLE;POINT(105487.764087411 102410.50533317);-58.403472;-34.607526;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0418655;1;1;0;0;2022-08-08;2022;8;8;19:30:00;19;MENDOZA y O'HIGGINS;Comuna 13;CALLE;POINT(100872.668736099 107808.354890837);-58.453792;-34.558882;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0408378;1;0;1;0;2022-08-08;2022;8;8;07:30:00;7;NAZCA AV. y LOZANO, PEDRO;Comuna 11;AVENIDA;POINT(97412.5676386783 103343.756332337);-58.491506;-34.599124;PEATON-MOTO;PEATON;MOTO;GRAVE
LC-2022-0409651;1;1;0;0;2022-08-08;2022;8;8;14:30:00;14;CALLAO AV. 553;Comuna 1;AVENIDA;POINT(106503.735512 102962.637127);-58.3924;-34.602543;PEATON-MOTO;PEATON;MOTO;LEVE
LC-2022-0410406;1;1;0;0;2022-08-08;2022;8;8;22:05:00;22;QUIRNO 80;Comuna 7;CALLE;POINT(99324.6348886 99675.6245909);-58.470665;-34.632193;PEATON-MOTO;PEATON;MOTO;LEVE
LC-2022-0409969;1;1;0;0;2022-08-08;2022;8;8;17:40:00;17;BARCO CENTENERA DEL y ALBERDI, JUAN BAUTISTA AV.;Comuna 6;AVENIDA;POINT(102059.074988308 100706.555048293);-58.440848;-34.622898;SD-AUTO;SD;AUTO;LEVE
LC-2022-0408477;1;1;0;0;2022-08-08;2022;8;8;09:40:00;9;NOGOYA y BERMUDEZ;Comuna 11;CALLE;POINT(95351.5406586613 101470.489910727);-58.513983;-34.616003;TAXI-AUTO;TAXI;AUTO;LEVE
LC-2022-0408538;1;1;0;0;2022-08-08;2022;8;8;08:52:00;8;JUSTO, JUAN B. AV. y MIRANDA;Comuna 9;AVENIDA;POINT(95062.6966149274 99575.4988601571);-58.517143;-34.633084;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2022-0409225;1;1;0;0;2022-08-08;2022;8;8;10:00:00;10;MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.;Comuna 4;AVENIDA;POINT(107891.263303843 99945.6149592781);-58.377246;-34.629729;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2022-0412580;1;1;0;0;2022-08-09;2022;8;9;21:10:00;21;PERGAMINO y TABARE;Comuna 8;CALLE;POINT(102013.12038825 96025.3101097454);-58.441338;-34.665095;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2022-0411581;1;1;0;0;2022-08-09;2022;8;9;12:40:00;12;CHENAUT, INDALESIO, GRAL. AV. 1831;Comuna 14;AVENIDA;POINT(102886.320308 106486.724459);-58.431847;-34.570792;AUTO-UTILITARIO;AUTO;UTILITARIO;LEVE
LC-2022-0411341;1;1;0;0;2022-08-09;2022;8;9;12:00:00;12;TRELLES, MANUEL R. y MENDEZ DE ANDES;;CALLE;POINT(100449.343545551 101114.161169333);-58.458401;-34.619226;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2022-0411469;1;1;0;0;2022-08-09;2022;8;9;12:51:00;12;CONESA y ARIAS;Comuna 12;CALLE;POINT(98641.4403432548 109472.475646972);-58.4781;-34.543881;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2022-0412586;1;1;0;0;2022-08-09;2022;8;9;21:35:00;21;JUJUY AV. y MORENO;Comuna 3;AVENIDA;POINT(105321.353106386 101756.433325724);-58.405282;-34.613422;BICICLETA-SD;BICICLETA;SD;LEVE
LC-2022-0412443;1;0;1;0;2022-08-09;2022;8;9;19:00:00;19;CASTRO BARROS AV. y YRIGOYEN, HIPOLITO AV.;Comuna 5;AVENIDA;POINT(103940.333978299 101625.068726751);-58.420339;-34.614613;MOTO-AUTO;MOTO;AUTO;GRAVE
LC-2022-0411492;1;1;0;0;2022-08-09;2022;8;9;12:30:00;12;ACOSTA, MARIANO y ECHEANDIA;Comuna 9;CALLE;POINT(99856.3952133728 97945.2924665125);-58.464866;-34.64779;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0412396;1;1;0;0;2022-08-09;2022;8;9;16:50:00;16;GALLARDO, ANGEL AV. y OLAYA;Comuna 15;AVENIDA;POINT(101863.666238239 102513.387670083);-58.442982;-34.606611;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0412340;1;1;0;0;2022-08-09;2022;8;9;18:10:00;18;GALLARDO, ANGEL AV. y OLAYA;Comuna 15;AVENIDA;POINT(101863.666238239 102513.387670083);-58.442982;-34.606611;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0412506;1;1;0;0;2022-08-09;2022;8;9;19:45:00;19;ALVAREZ, JULIAN y GUATEMALA;Comuna 14;CALLE;POINT(104059.88262652 104426.888360675);-58.419049;-34.589356;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0412667;1;1;0;0;2022-08-09;2022;8;9;21:00:00;21;LACROZE, FEDERICO AV. y FOREST AV.;Comuna 15;AVENIDA;POINT(100856.343002947 104890.835299421);-58.453967;-34.585182;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0412389;1;1;0;0;2022-08-09;2022;8;9;17:25:00;17;DORREGO AV.;Comuna 14;AVENIDA;POINT (104774.452208 107070.016016);-58.411272;-34.565527;MOTO-OTRO;MOTO;OTRO;LEVE
LC-2022-0411654;1;1;0;0;2022-08-09;2022;8;9;15:00:00;15;;;;;;;MOTO-UTILITARIO;MOTO;UTILITARIO;LEVE
LC-2022-0411154;1;1;0;0;2022-08-09;2022;8;9;06:40:00;6;;;;;;;PEATON-AUTO;PEATON;AUTO;LEVE
HC-2022-0412430;1;0;0;1;2022-08-09;2022;8;9;16:40:00;16;ARANGUREN, JUAN F., DR. y BOYACA AV.;Comuna 7;AVENIDA;POINT(100264.298028643 100883.759074536);-58.460417;-34.621303;PEATON-AUTO;PEATON;AUTO;MORTAL
LC-2022-0411904;1;1;0;0;2022-08-09;2022;8;9;14:30:00;14;BILLINGHURST y GOMEZ, VALENTIN;Comuna 5;CALLE;POINT(104351.130535501 102710.077673018);-58.415865;-34.604831;PEATON-BICICLETA;PEATON;BICICLETA;LEVE
LC-2022-0411757;1;1;0;0;2022-08-09;2022;8;9;14:10:00;14;CHORROARIN AV. y GIRIBONE;Comuna 15;AVENIDA;POINT(99429.1180827446 105531.898149037);-58.469522;-34.579403;PEATON-TAXI;PEATON;TAXI;LEVE
LC-2022-0411756;1;0;1;0;2022-08-09;2022;8;9;13:14:00;13;PUEYRREDON AV. y LAVALLE;Comuna 3;AVENIDA;POINT(105333.064730711 102874.75163643);-58.405162;-34.603342;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;GRAVE
LC-2022-0412115;1;0;1;0;2022-08-09;2022;8;9;11:10:00;11;LOYOLA y MALABIA;Comuna 15;CALLE;POINT(102565.926630639 103672.40448449);-58.43533;-34.596162;PEATON-UTILITARIO;PEATON;UTILITARIO;GRAVE
LC-2022-0411382;1;1;0;0;2022-08-09;2022;8;9;11:57:00;11;PASO y LAVALLE;Comuna 3;CALLE;POINT(105473.683843782 102867.916691753);-58.403629;-34.603402;PEATON-UTILITARIO;PEATON;UTILITARIO;LEVE
LC-2022-0410921;1;1;0;0;2022-08-09;2022;8;9;09:25:00;9;DE LOS CONSTITUYENTES AV. 5631;;AVENIDA;POINT(96457.9990313 106101.182632);-58.5019;-34.574265;SD-CAMION;SD;CAMION;LEVE
LC-2022-0410904;1;1;0;0;2022-08-09;2022;8;9;10:32:00;10;INDEPENDENCIA AV. y COLOMBRES;Comuna 5;AVENIDA;POINT(104148.110735454 100906.3676117);-58.41807;-34.62109;SD-SD;SD;SD;LEVE
LC-2022-0411428;1;1;0;0;2022-08-09;2022;8;9;11:20:00;11;LOYOLA y MALABIA;Comuna 15;CALLE;POINT(102565.926630639 103672.40448449);-58.43533;-34.596162;SD-SD;SD;SD;LEVE
LC-2022-0412387;1;1;0;0;2022-08-09;2022;8;9;17:10:00;17;SAN MARTIN y MARTINEZ ZUVIRIA, GUSTAVO,;Comuna 1;CALLE;POINT(108407.363962554 104219.479459351);-58.37166;-34.591199;SD-SD;SD;SD;LEVE
LC-2022-0412539;1;1;0;0;2022-08-09;2022;8;9;18:20:00;18;ECUADOR 50;Comuna 3;CALLE;POINT(104985.154057 102145.621288);-58.40895;-34.609916;SD-SD;SD;SD;LEVE
LC-2022-0412768;1;1;0;0;2022-08-09;2022;8;9;20:49:00;20;URUGUAY y CORDOBA AV.;Comuna 2;AVENIDA;POINT(107011.233522441 103322.938904141);-58.386871;-34.599291;SD-SD;SD;SD;LEVE
LC-2022-0510635;1;1;0;0;2022-08-09;2022;8;9;06:30:00;6;HONDURAS y JUSTO, JUAN B. AV.;Comuna 14;AVENIDA;POINT(102618.862605967 104869.400955158);-58.434757;-34.585372;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;SD;LEVE
LC-2022-0412021;1;1;0;0;2022-08-09;2022;8;9;15:45:00;15;FIGUEROA ALCORTA, PRES. AV. 7500;Comuna 13;AVENIDA;POINT(101408.567008 109126.563247);-58.447955;-34.546999;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2022-0033886;1;0;1;0;2022-08-10;2022;8;10;03:00:00;3;;;;;;;AUTO-AUTO;AUTO;AUTO;GRAVE
LC-2022-0416586;1;1;0;0;2022-08-10;2022;8;10;05:40:00;5;PERON, EVA AV. y DE LA TORRE, LISANDRO AV.;Comuna 9;AVENIDA;POINT(97222.1914931142 95707.4685238641);-58.493606;-34.667959;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2022-0416045;1;1;0;0;2022-08-10;2022;8;10;09:00:00;9;CARABOBO AV. y SANTANDER;Comuna 7;AVENIDA;POINT(101382.062575137 98824.5156134437);-58.448227;-34.639864;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2022-0413696;1;1;0;0;2022-08-10;2022;8;10;12:35:00;12;;Comuna 8;;POINT(99998.01828 107775.7957);-58.479721;-34.66345;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2022-0414699;1;1;0;0;2022-08-10;2022;8;10;13:15:00;13;MONTIEL y BOQUERON;Comuna 9;CALLE;POINT(94257.8726961884 98066.6860645795);-58.52593;-34.64668;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2022-0414538;1;1;0;0;2022-08-10;2022;8;10;16:30:00;16;RIVADAVIA AV. 11063;Comuna 9;AVENIDA;POINT(94799.4376462 98931.1053218);-58.520018;-34.638891;AUTO-TRANSPORTE PUBLICO;AUTO;TRANSPORTE PUBLICO;LEVE
LC-2022-0431410;1;1;0;0;2022-08-10;2022;8;10;09:15:00;9;DEL LIBERTADOR AV. y PAZ, GRAL. AV.;Comuna 13;AV. GRAL. PAZ;POINT(99677.9226388371 110364.156831859);-58.466808;-34.535844;AUTO-UTILITARIO;AUTO;UTILITARIO;LEVE
LC-2022-0414953;1;1;0;0;2022-08-10;2022;8;10;22:45:00;22;MONROE 2471;Comuna 13;CALLE;POINT(100242.072044 107832.860775);-58.460662;-34.558662;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
HC-2022-0413618;1;0;0;1;2022-08-10;2022;8;10;12:56:00;12;MONROE 3000;Comuna 13;AVENIDA;POINT(99806.6738347 107504.999479);-58.465405;-34.561616;BICICLETA-CAMION;BICICLETA;CAMION;MORTAL
LC-2022-0413739;2;1;1;0;2022-08-10;2022;8;10;13:20:00;13;;;;;;;MOTO-AUTO;MOTO;AUTO;GRAVE
LC-2022-0414166;1;0;1;0;2022-08-10;2022;8;10;13:21:00;13;ARCE y MAURE;Comuna 14;CALLE;POINT(102443.991046239 106847.761098885);-58.436668;-34.567539;MOTO-AUTO;MOTO;AUTO;GRAVE
LC-2022-0413343;1;1;0;0;2022-08-10;2022;8;10;09:00:00;9;ZUVIRIA y LAUTARO;Comuna 7;CALLE;POINT(101099.415116807 98922.347870658);-58.45131;-34.638983;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0413258;1;1;0;0;2022-08-10;2022;8;10;09:30:00;9;VEDIA y PAZ, GRAL. AV.;Comuna 13;AV. GRAL. PAZ;POINT(99641.010270401 110340.696208767);-58.46721;-34.536055;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0414350;1;1;0;0;2022-08-10;2022;8;10;14:40:00;14;PAZ, GRAL. AV. y CARRIL, SALVADOR MARIA DEL AV.;Comuna 11;AV. GRAL. PAZ;POINT(94127.1422432457 102258.441230818);-58.527327;-34.608894;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0414685;1;1;0;0;2022-08-10;2022;8;10;15:25:00;15;SAN ISIDRO LABRADOR AV. y DEHEZA;Comuna 12;AVENIDA;POINT(98960.4880167926 109706.019103808);-58.474624;-34.541776;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0414815;1;1;0;0;2022-08-10;2022;8;10;20:20:00;20;EMPEDRADO y ARTIGAS, JOSE GERVASIO, GRAL.;Comuna 11;CALLE;POINT(98267.6268669251 103089.892201889);-58.482185;-34.601415;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0414923;1;1;0;0;2022-08-10;2022;8;10;23:52:00;23;BOEDO AV. 566;Comuna 5;AVENIDA;POINT(104283.133254 101120.021486);-58.416598;-34.619164;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0413316;1;1;0;0;2022-08-10;2022;8;10;08:30:00;8;SANTA FE AV. y CALZADA CIRCULAR PLAZA ITALIA;Comuna 14;AVENIDA;POINT(103813.504817991 105333.811539862);-58.421738;-34.581182;MOTO-TAXI;MOTO;TAXI;LEVE
LC-2022-0413729;1;1;0;0;2022-08-10;2022;8;10;11:30:00;11;PAZ, GRAL. AV. y LLAVALLOL;Comuna 11;AV. GRAL. PAZ;POINT(95225.8209907164 105110.368509923);-58.515333;-34.583192;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;LEVE
LC-2022-0414105;1;1;0;0;2022-08-10;2022;8;10;14:30:00;14;MATHEU y BRASIL;Comuna 4;CALLE;POINT(106010.413516614 99845.2232340844);-58.397756;-34.630647;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;LEVE
LC-2022-0413027;1;1;0;0;2022-08-10;2022;8;10;07:30:00;7;DIRECTORIO AV. y LACARRA;Comuna 9;AVENIDA;POINT(98475.441333523 98665.1115614074);-58.479928;-34.641301;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0413015;1;1;0;0;2022-08-10;2022;8;10;08:00:00;8;;Comuna 13;;POINT(99998.01828 107775.7957);-58.463707;-34.563369;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0413669;1;1;0;0;2022-08-10;2022;8;10;12:10:00;12;CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.;Comuna 7;AVENIDA;POINT(100718.698215898 99996.2742164337);-58.455463;-34.629302;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0414593;1;1;0;0;2022-08-10;2022;8;10;19:03:00;19;;;;;;;PEATON-MOTO;PEATON;MOTO;LEVE
LC-2022-0414629;1;1;0;0;2022-08-10;2022;8;10;09:15:00;9;MONTES DE OCA, MANUEL AV. 821;Comuna 4;AVENIDA;POINT(108104.43324 99083.6367803);-58.374846;-34.637572;PEATON-SD;PEATON;SD;LEVE
LC-2022-0416713;1;1;0;0;2022-08-10;2022;8;10;07:30:00;7;BELGRANO AV. y COLOMBRES;Comuna 5;AVENIDA;POINT(104111.140048969 101495.174269381);-58.418476;-34.615783;PEATON-TAXI;PEATON;TAXI;LEVE
LC-2022-0413949;1;1;0;0;2022-08-10;2022;8;10;14:30:00;14;RAMOS MEJIA, JOSE MARIA, DR. AV. y ANTARTIDA ARGENTINA AV.;Comuna 1;AVENIDA;POINT(108439.745175371 104419.4034648);-58.371309;-34.589397;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;LEVE
LC-2022-0414397;1;1;0;0;2022-08-10;2022;8;10;17:56:00;17;SAENZ AV. y LYNCH;Comuna 4;AVENIDA;POINT(104300.274039415 97322.4894099261);-58.41639;-34.65339;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;LEVE
LC-2022-0414717;1;1;0;0;2022-08-10;2022;8;10;19:15:00;19;CABILDO AV. y JARAMILLO;Comuna 12;AVENIDA;POINT(99490.665174609 109002.796062015);-58.468849;-34.548115;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;LEVE
LC-2022-0413736;1;1;0;0;2022-08-10;2022;8;10;13:00:00;13;URQUIZA, GRAL. 780;Comuna 3;CALLE;POINT(104959.123436 101061.032167);-58.409227;-34.619693;PEATON-UTILITARIO;PEATON;UTILITARIO;LEVE
LC-2022-0413475;1;1;0;0;2022-08-10;2022;8;10;12:10:00;12;RIO DE JANEIRO y QUERANDIES;Comuna 6;CALLE;POINT(103032.64388666 101926.82206597);-58.43023;-34.6119;SD-SD;SD;SD;LEVE
LC-2022-0414540;1;1;0;0;2022-08-10;2022;8;10;16:18:00;16;VIAMONTE;Comuna 1;CALLE;POINT(99998.01828 107775.7957);-58.379278;-34.600153;SD-SD;SD;SD;LEVE
LC-2022-0414133;1;1;0;0;2022-08-10;2022;8;10;16:22:00;16;DEL LIBERTADOR AV. y CERRITO;Comuna 1;AVENIDA;POINT(107461.176349596 104497.750733078);-58.38197;-34.5887;SD-SD;SD;SD;LEVE
LC-2022-0414566;1;1;0;0;2022-08-10;2022;8;10;16:24:00;16;ENTRE RIOS AV. 229;Comuna 3;AVENIDA;POINT(106549.930195 101931.667044);-58.391889;-34.611836;SD-SD;SD;SD;LEVE
LC-2022-0460896;1;1;0;0;2022-08-10;2022;8;10;18:25:00;18;GAONA AV. 3495;;AVENIDA;POINT(99014.9617803 100992.818961);-58.47404;-34.62032;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;SD;LEVE
LC-2022-0413482;1;1;0;0;2022-08-10;2022;8;10;11:00:00;11;GUALEGUAYCHU 1110;Comuna 10;CALLE;POINT(97547.6648504 100488.907812);-58.490041;-34.624859;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2022-0414562;1;1;0;0;2022-08-10;2022;8;10;18:00:00;18;PERGAMINO;Comuna 8;CALLE;POINT (102469.840611 95674.476068);-58.436353;-34.668259;UTILITARIO-UTILITARIO;UTILITARIO;UTILITARIO;LEVE
LC-2022-0415296;1;1;0;0;2022-08-11;2022;8;11;00:00:00;0;CURAPALIGUE AV. 1127;Comuna 7;AVENIDA;POINT(101529.13144 99269.7052675);-58.446624;-34.635851;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2022-0416985;1;1;0;0;2022-08-11;2022;8;11;19:35:00;19;FERNANDEZ DE LA CRUZ, F., GRAL. AV. y LAFUENTE;Comuna 8;AVENIDA;POINT(101881.794158139 96637.6312730368);-58.442772;-34.659576;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2022-0415435;1;1;0;0;2022-08-11;2022;8;11;07:50:00;7;;Comuna 9;;POINT (99896.701198 96585.89488);-58.464427;-34.660046;AUTO-MOVIL;AUTO;MOVIL;LEVE
LC-2022-0416020;1;1;0;0;2022-08-11;2022;8;11;12:30:00;12;ESCALADA DE SAN MARTIN, R. y CERVANTES;Comuna 10;CALLE;POINT(96721.9840940754 99959.8918913127);-58.499047;-34.629625;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2022-0415409;1;0;1;0;2022-08-11;2022;8;11;10:00:00;10;;;;;;;MOTO-AUTO;MOTO;AUTO;GRAVE
LC-2022-0415447;1;1;0;0;2022-08-11;2022;8;11;08:30:00;8;;Comuna 4;;POINT (105340.090866 97721.571442);-58.40505;-34.649795;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0415493;1;1;0;0;2022-08-11;2022;8;11;10:00:00;10;MOLIERE y JUSTO, JUAN B. AV.;Comuna 10;AVENIDA;POINT(96354.1974144361 99539.7430403116);-58.503059;-34.633411;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0419242;1;1;0;0;2022-08-11;2022;8;11;11:00:00;11;;;;;;;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0415879;1;1;0;0;2022-08-11;2022;8;11;11:45:00;11;CORRALES y TILCARA AV.;Comuna 4;AVENIDA;POINT(103712.725198075 97878.7310153044);-58.422804;-34.648384;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0429714;1;1;0;0;2022-08-11;2022;8;11;12:45:00;12;BELGRANO AV. 1841;Comuna 3;AVENIDA;POINT(106503.920091 101714.424278);-58.392389;-34.613794;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0417087;1;1;0;0;2022-08-11;2022;8;11;18:15:00;18;VIEYTES;Comuna 4;CALLE;POINT (108000.690077 97501.458482);-58.376026;-34.651762;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2022-0416916;1;1;0;0;2022-08-11;2022;8;11;18:30:00;18;PAZ, GRAL. AV. y GOLETA SANTA CRUZ;Comuna 8;AV. GRAL. PAZ;POINT(97235.9454773089 94343.3270060453);-58.49346;-34.680255;MOTO-MOVIL;MOTO;MOVIL;LEVE
LC-2022-0416565;1;1;0;0;2022-08-11;2022;8;11;16:00:00;16;ALVEAR, MARCELO T. DE 2239;Comuna 2;CALLE;POINT(105860.72245 103589.038313);-58.399414;-34.5969;MOTO-TAXI;MOTO;TAXI;LEVE
LC-2022-0416656;1;1;0;0;2022-08-11;2022;8;11;16:50:00;16;MONROE 2753;Comuna 13;CALLE;POINT(100016.444989 107670.696742);-58.463121;-34.560124;MOTO-TAXI;MOTO;TAXI;LEVE
LC-2022-0415808;1;1;0;0;2022-08-11;2022;8;11;11:00:00;11;;Comuna 1;;POINT (108029.593766 100933.067007);-58.375743;-34.620828;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0416059;1;1;0;0;2022-08-11;2022;8;11;11:50:00;11;PARANA y SARMIENTO;Comuna 1;CALLE;POINT(106916.429007973 102649.555260361);-58.387899;-34.605362;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0415987;1;1;0;0;2022-08-11;2022;8;11;12:20:00;12;TONELERO y OLIDEN;Comuna 9;CALLE;POINT(95129.0757553504 98469.330493874);-58.516426;-34.643055;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0416074;1;1;0;0;2022-08-11;2022;8;11;12:45:00;12;HUGO, VICTOR y CAMARONES;Comuna 10;CALLE;POINT(95888.9814009453 99748.9308124501);-58.508131;-34.631524;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0416214;1;1;0;0;2022-08-11;2022;8;11;15:02:00;15;INDEPENDENCIA AV. y COLOMBRES;Comuna 5;AVENIDA;POINT(104148.110735454 100906.3676117);-58.41806;-34.62109;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0416877;1;1;0;0;2022-08-11;2022;8;11;17:10:00;17;YERBAL y RUIZ DE LOS LLANOS;Comuna 10;CALLE;POINT(96067.7668178421 99096.7436332904);-58.506185;-34.637404;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0416732;1;1;0;0;2022-08-11;2022;8;11;18:23:00;18;;Comuna 5;;POINT(99998.01828 107775.7957);-58.42234;-34.60111;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2022-0417090;1;1;0;0;2022-08-11;2022;8;11;19:45:00;19;;Comuna 1;;POINT (107613.623674 101287.405804);-58.380282;-34.617637;PEATON-MOTO;PEATON;MOTO;LEVE
LC-2022-0417199;1;1;0;0;2022-08-11;2022;8;11;19:50:00;19;DEL LIBERTADOR AV. y SARMIENTO AV.;Comuna 14;AVENIDA;POINT(104394.780931439 106021.557140059);-58.415406;-34.57498;PEATON-MOTO;PEATON;MOTO;LEVE
LC-2022-0415259;1;1;0;0;2022-08-11;2022;8;11;08:59:00;8;NECOCHEA y PEREZ GALDOS, BENITO AV.;Comuna 4;AVENIDA;POINT(109467.885196724 99798.0105367913);-58.36005;-34.63105;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;LEVE
LC-2022-0415261;1;1;0;0;2022-08-11;2022;8;11;07:00:00;7;AVELLANEDA AV. y CUENCA;Comuna 7;AVENIDA;POINT(98884.1493295471 100201.305495837);-58.475468;-34.627454;PEATON-UTILITARIO;PEATON;UTILITARIO;LEVE
LC-2022-0416294;1;1;0;0;2022-08-11;2022;8;11;15:31:00;15;POTOSI y GASCON;Comuna 5;CALLE;POINT(103546.908226972 102439.672804042);-58.42463;-34.60727;SD-SD;SD;SD;LEVE
