CODIGO_LOCACION,HORA,CANTIDAD,SENTIDO,LATITUD,LONGITUD
48Q3CJ00+,30MAR2020:10:00:00,826,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,30MAR2020:10:00:00,1229,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,30MAR2020:10:00:00,866,Egreso,-34.588796,-58.381519999999995
48Q3CH00+,30MAR2020:10:00:00,45,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,30MAR2020:10:00:00,518,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,30MAR2020:10:00:00,3254,Interna,-34.60855,-58.372951
48Q39H00+,30MAR2020:10:00:00,2213,Interna,-34.618036,-58.410236
48Q39G00+,30MAR2020:10:00:00,1999,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,30MAR2020:10:00:00,198,Interna,-34.633299,-58.468593999999996
48Q39G00+,30MAR2020:09:00:00,1790,Egreso,-34.633299,-58.468593999999996
48Q3FG00+,30MAR2020:09:00:00,83,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,30MAR2020:09:00:00,1056,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,30MAR2020:09:00:00,813,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,30MAR2020:09:00:00,855,Egreso,-34.588796,-58.381519999999995
48Q3CH00+,30MAR2020:09:00:00,52,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,30MAR2020:09:00:00,585,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,30MAR2020:09:00:00,3021,Interna,-34.60855,-58.372951
48Q39H00+,30MAR2020:09:00:00,2312,Interna,-34.618036,-58.410236
48Q39G00+,30MAR2020:09:00:00,325,Interna,-34.633299,-58.468593999999996
48Q39G00+,30MAR2020:09:00:00,2011,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,30MAR2020:08:00:00,2405,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,30MAR2020:08:00:00,71,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,30MAR2020:08:00:00,994,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,30MAR2020:08:00:00,965,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,30MAR2020:08:00:00,929,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,30MAR2020:08:00:00,591,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,30MAR2020:08:00:00,61,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,30MAR2020:08:00:00,2389,Interna,-34.60855,-58.372951
48Q39H00+,30MAR2020:08:00:00,2158,Interna,-34.618036,-58.410236
48Q39G00+,30MAR2020:08:00:00,364,Interna,-34.633299,-58.468593999999996
48Q39G00+,30MAR2020:08:00:00,2137,Egreso,-34.633299,-58.468593999999996
48Q39G00+,30MAR2020:07:00:00,3196,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,30MAR2020:07:00:00,109,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,30MAR2020:07:00:00,1219,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,30MAR2020:07:00:00,953,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,30MAR2020:07:00:00,1180,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,30MAR2020:07:00:00,54,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,30MAR2020:07:00:00,611,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,30MAR2020:07:00:00,2030,Interna,-34.60855,-58.372951
48Q39H00+,30MAR2020:07:00:00,2012,Interna,-34.618036,-58.410236
48Q39G00+,30MAR2020:07:00:00,379,Interna,-34.633299,-58.468593999999996
48Q39G00+,30MAR2020:07:00:00,2795,Egreso,-34.633299,-58.468593999999996
48Q39G00+,30MAR2020:06:00:00,269,Interna,-34.633299,-58.468593999999996
48Q3FG00+,30MAR2020:06:00:00,54,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,30MAR2020:06:00:00,1092,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,30MAR2020:06:00:00,1049,Ingreso,-34.588796,-58.381519999999995
48Q39G00+,31MAR2020:23:00:00,608,Ingreso,-34.633299,-58.468593999999996
48Q3CJ00+,31MAR2020:23:00:00,236,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:23:00:00,334,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:23:00:00,243,Egreso,-34.588796,-58.381519999999995
48Q3CH00+,31MAR2020:23:00:00,186,Interna,-34.579632000000004,-58.427732999999996
48Q3FG00+,31MAR2020:23:00:00,28,Interna,-34.53698,-58.470968000000006
48Q3CH00+,31MAR2020:23:00:00,12,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,31MAR2020:23:00:00,664,Interna,-34.60855,-58.372951
48Q39H00+,31MAR2020:23:00:00,475,Interna,-34.618036,-58.410236
48Q39G00+,31MAR2020:23:00:00,646,Egreso,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:23:00:00,66,Interna,-34.633299,-58.468593999999996
48Q3CH00+,31MAR2020:22:00:00,17,Egreso,-34.579632000000004,-58.427732999999996
48Q3FG00+,31MAR2020:22:00:00,51,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,31MAR2020:22:00:00,413,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:22:00:00,334,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:22:00:00,359,Egreso,-34.588796,-58.381519999999995
48Q3CH00+,31MAR2020:22:00:00,263,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,31MAR2020:22:00:00,849,Interna,-34.60855,-58.372951
48Q39H00+,31MAR2020:22:00:00,757,Interna,-34.618036,-58.410236
48Q39G00+,31MAR2020:22:00:00,104,Interna,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:22:00:00,898,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:22:00:00,1006,Egreso,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:21:00:00,1255,Egreso,-34.633299,-58.468593999999996
48Q3FG00+,31MAR2020:21:00:00,69,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,31MAR2020:21:00:00,382,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:21:00:00,553,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:21:00:00,363,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,31MAR2020:21:00:00,348,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,31MAR2020:21:00:00,25,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,31MAR2020:21:00:00,1047,Interna,-34.60855,-58.372951
48Q39H00+,31MAR2020:21:00:00,1094,Interna,-34.618036,-58.410236
48Q39G00+,31MAR2020:21:00:00,109,Interna,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:21:00:00,1272,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:20:00:00,1399,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,31MAR2020:20:00:00,79,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,31MAR2020:20:00:00,419,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:20:00:00,573,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:20:00:00,407,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,31MAR2020:20:00:00,30,Egreso,-34.579632000000004,-58.427732999999996
48Q39G00+,31MAR2020:20:00:00,175,Interna,-34.633299,-58.468593999999996
48Q3CH00+,31MAR2020:20:00:00,417,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,31MAR2020:20:00:00,1173,Interna,-34.60855,-58.372951
48Q39H00+,31MAR2020:20:00:00,1178,Interna,-34.618036,-58.410236
48Q39G00+,31MAR2020:20:00:00,1297,Egreso,-34.633299,-58.468593999999996
48Q3CH00+,31MAR2020:19:00:00,476,Interna,-34.579632000000004,-58.427732999999996
48Q3FG00+,31MAR2020:19:00:00,91,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,31MAR2020:19:00:00,465,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:19:00:00,503,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:19:00:00,597,Interna,-34.588796,-58.381519999999995
48Q3CH00+,31MAR2020:19:00:00,30,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,31MAR2020:19:00:00,1150,Interna,-34.60855,-58.372951
48Q39H00+,31MAR2020:19:00:00,1192,Interna,-34.618036,-58.410236
48Q39G00+,31MAR2020:19:00:00,168,Interna,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:19:00:00,1258,Egreso,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:19:00:00,1370,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:18:00:00,1324,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,31MAR2020:18:00:00,102,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,31MAR2020:18:00:00,492,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:18:00:00,469,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:18:00:00,648,Interna,-34.588796,-58.381519999999995
48Q3CH00+,31MAR2020:18:00:00,511,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,31MAR2020:18:00:00,35,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,31MAR2020:18:00:00,1430,Interna,-34.60855,-58.372951
48Q39H00+,31MAR2020:18:00:00,1255,Interna,-34.618036,-58.410236
48Q39G00+,31MAR2020:18:00:00,214,Interna,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:18:00:00,1170,Egreso,-34.633299,-58.468593999999996
48Q3CH00+,31MAR2020:17:00:00,35,Egreso,-34.579632000000004,-58.427732999999996
48Q3FG00+,31MAR2020:17:00:00,105,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,31MAR2020:17:00:00,443,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:17:00:00,624,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:17:00:00,478,Egreso,-34.588796,-58.381519999999995
48Q3CH00+,31MAR2020:17:00:00,545,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,31MAR2020:17:00:00,1475,Interna,-34.60855,-58.372951
48Q39H00+,31MAR2020:17:00:00,1175,Interna,-34.618036,-58.410236
48Q39G00+,31MAR2020:17:00:00,186,Interna,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:17:00:00,1195,Egreso,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:17:00:00,1406,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:16:00:00,1195,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,31MAR2020:16:00:00,74,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,31MAR2020:16:00:00,426,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:16:00:00,651,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,31MAR2020:16:00:00,405,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,31MAR2020:16:00:00,35,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,31MAR2020:16:00:00,542,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,31MAR2020:16:00:00,1496,Interna,-34.60855,-58.372951
48Q39H00+,31MAR2020:16:00:00,1258,Interna,-34.618036,-58.410236
48Q39G00+,31MAR2020:16:00:00,1095,Egreso,-34.633299,-58.468593999999996
48Q39G00+,31MAR2020:16:00:00,182,Interna,-34.633299,-58.468593999999996
48Q39H00+,31MAR2020:15:00:00,1739,Interna,-34.618036,-58.410236
48Q3FG00+,31MAR2020:15:00:00,124,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,31MAR2020:15:00:00,423,Ingreso,-34.588796,-58.381519999999995
48Q39G00+,29MAR2020:14:00:00,93,Interna,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:13:00:00,35,Interna,-34.633299,-58.468593999999996
48Q3FG00+,29MAR2020:13:00:00,50,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,29MAR2020:13:00:00,544,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:13:00:00,145,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:13:00:00,158,Egreso,-34.588796,-58.381519999999995
48Q3CH00+,29MAR2020:13:00:00,295,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,29MAR2020:13:00:00,21,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,29MAR2020:13:00:00,1698,Interna,-34.60855,-58.372951
48Q39H00+,29MAR2020:13:00:00,1258,Interna,-34.618036,-58.410236
48Q39G00+,29MAR2020:13:00:00,909,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:13:00:00,789,Egreso,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:12:00:00,48,Interna,-34.633299,-58.468593999999996
48Q3FG00+,29MAR2020:12:00:00,30,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,29MAR2020:12:00:00,495,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:12:00:00,165,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:12:00:00,153,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,29MAR2020:12:00:00,275,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,29MAR2020:12:00:00,13,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,29MAR2020:12:00:00,1496,Interna,-34.60855,-58.372951
48Q39H00+,29MAR2020:12:00:00,1264,Interna,-34.618036,-58.410236
48Q39G00+,29MAR2020:12:00:00,800,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:12:00:00,738,Egreso,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:11:00:00,731,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,29MAR2020:11:00:00,34,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,29MAR2020:11:00:00,521,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:11:00:00,146,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:11:00:00,154,Egreso,-34.588796,-58.381519999999995
48Q3CH00+,29MAR2020:11:00:00,22,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,29MAR2020:11:00:00,282,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,29MAR2020:11:00:00,1552,Interna,-34.60855,-58.372951
48Q39H00+,29MAR2020:11:00:00,1267,Interna,-34.618036,-58.410236
48Q39G00+,29MAR2020:11:00:00,38,Interna,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:11:00:00,612,Egreso,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:10:00:00,49,Interna,-34.633299,-58.468593999999996
48Q3FG00+,29MAR2020:10:00:00,42,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,29MAR2020:10:00:00,135,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:10:00:00,145,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:10:00:00,433,Interna,-34.588796,-58.381519999999995
48Q3CH00+,29MAR2020:10:00:00,16,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,29MAR2020:10:00:00,227,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,29MAR2020:10:00:00,1504,Interna,-34.60855,-58.372951
48Q39H00+,29MAR2020:10:00:00,1003,Interna,-34.618036,-58.410236
48Q39G00+,29MAR2020:10:00:00,608,Egreso,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:10:00:00,657,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:09:00:00,110,Interna,-34.633299,-58.468593999999996
48Q3FG00+,29MAR2020:09:00:00,28,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,29MAR2020:09:00:00,115,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:09:00:00,135,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:09:00:00,310,Interna,-34.588796,-58.381519999999995
48Q3CH00+,29MAR2020:09:00:00,24,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,29MAR2020:09:00:00,195,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,29MAR2020:09:00:00,1033,Interna,-34.60855,-58.372951
48Q39H00+,29MAR2020:09:00:00,920,Interna,-34.618036,-58.410236
48Q39G00+,29MAR2020:09:00:00,621,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:09:00:00,620,Egreso,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:08:00:00,845,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,29MAR2020:08:00:00,50,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,29MAR2020:08:00:00,159,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:08:00:00,143,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:08:00:00,339,Interna,-34.588796,-58.381519999999995
48Q39G00+,29MAR2020:08:00:00,824,Egreso,-34.633299,-58.468593999999996
48Q3CH00+,29MAR2020:08:00:00,13,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,29MAR2020:08:00:00,242,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,29MAR2020:08:00:00,929,Interna,-34.60855,-58.372951
48Q39H00+,29MAR2020:08:00:00,789,Interna,-34.618036,-58.410236
48Q39G00+,29MAR2020:08:00:00,124,Interna,-34.633299,-58.468593999999996
48Q3CH00+,29MAR2020:07:00:00,287,Interna,-34.579632000000004,-58.427732999999996
48Q3FG00+,29MAR2020:07:00:00,41,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,29MAR2020:07:00:00,160,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:07:00:00,394,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:07:00:00,186,Egreso,-34.588796,-58.381519999999995
48Q3CH00+,29MAR2020:07:00:00,31,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,29MAR2020:07:00:00,995,Interna,-34.60855,-58.372951
48Q39H00+,29MAR2020:07:00:00,788,Interna,-34.618036,-58.410236
48Q39G00+,29MAR2020:07:00:00,1156,Egreso,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:07:00:00,142,Interna,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:07:00:00,1233,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:06:00:00,1489,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,29MAR2020:06:00:00,28,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,29MAR2020:06:00:00,155,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:06:00:00,363,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,29MAR2020:06:00:00,136,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,29MAR2020:06:00:00,173,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,29MAR2020:06:00:00,34,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,29MAR2020:06:00:00,845,Interna,-34.60855,-58.372951
48Q39H00+,29MAR2020:06:00:00,828,Interna,-34.618036,-58.410236
48Q39G00+,29MAR2020:06:00:00,1305,Egreso,-34.633299,-58.468593999999996
48Q39G00+,29MAR2020:06:00:00,114,Interna,-34.633299,-58.468593999999996
48Q3CH00+,29MAR2020:05:00:00,11,Egreso,-34.579632000000004,-58.427732999999996
48Q3FG00+,29MAR2020:05:00:00,22,Interna,-34.53698,-58.470968000000006
48Q39G00+,28MAR2020:04:00:00,45,Interna,-34.633299,-58.468593999999996
48Q3FG00+,28MAR2020:04:00:00,8,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,28MAR2020:04:00:00,149,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,28MAR2020:04:00:00,225,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,28MAR2020:04:00:00,140,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,28MAR2020:04:00:00,66,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,28MAR2020:04:00:00,10,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,28MAR2020:04:00:00,425,Interna,-34.60855,-58.372951
48Q39H00+,28MAR2020:04:00:00,229,Interna,-34.618036,-58.410236
48Q39G00+,28MAR2020:04:00:00,527,Egreso,-34.633299,-58.468593999999996
48Q39G00+,28MAR2020:04:00:00,697,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,28MAR2020:03:00:00,296,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,28MAR2020:03:00:00,9,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,28MAR2020:03:00:00,178,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,28MAR2020:03:00:00,94,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,28MAR2020:03:00:00,97,Egreso,-34.588796,-58.381519999999995
48Q3CH00+,28MAR2020:03:00:00,38,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,28MAR2020:03:00:00,11,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,28MAR2020:03:00:00,304,Interna,-34.60855,-58.372951
48Q39H00+,28MAR2020:03:00:00,124,Interna,-34.618036,-58.410236
48Q39G00+,28MAR2020:03:00:00,272,Egreso,-34.633299,-58.468593999999996
48Q39G00+,28MAR2020:03:00:00,28,Interna,-34.633299,-58.468593999999996
48Q39G00+,28MAR2020:02:00:00,19,Interna,-34.633299,-58.468593999999996
48Q3FG00+,28MAR2020:02:00:00,9,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,28MAR2020:02:00:00,106,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,28MAR2020:02:00:00,180,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,28MAR2020:02:00:00,108,Egreso,-34.588796,-58.381519999999995
48Q3CH00+,28MAR2020:02:00:00,52,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,28MAR2020:02:00:00,12,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,28MAR2020:02:00:00,317,Interna,-34.60855,-58.372951
48Q39H00+,28MAR2020:02:00:00,158,Interna,-34.618036,-58.410236
48Q39G00+,28MAR2020:02:00:00,250,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,28MAR2020:02:00:00,245,Egreso,-34.633299,-58.468593999999996
48Q39G00+,28MAR2020:01:00:00,28,Interna,-34.633299,-58.468593999999996
48Q3FG00+,28MAR2020:01:00:00,10,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,28MAR2020:01:00:00,132,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,28MAR2020:01:00:00,130,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,28MAR2020:01:00:00,234,Interna,-34.588796,-58.381519999999995
48Q3CH00+,28MAR2020:01:00:00,88,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,28MAR2020:01:00:00,10,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,28MAR2020:01:00:00,365,Interna,-34.60855,-58.372951
48Q39H00+,28MAR2020:01:00:00,168,Interna,-34.618036,-58.410236
48Q39G00+,28MAR2020:01:00:00,348,Egreso,-34.633299,-58.468593999999996
48Q39G00+,28MAR2020:01:00:00,327,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,28MAR2020:00:00:00,457,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,28MAR2020:00:00:00,29,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,28MAR2020:00:00:00,149,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,28MAR2020:00:00:00,144,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,28MAR2020:00:00:00,266,Interna,-34.588796,-58.381519999999995
48Q3CH00+,28MAR2020:00:00:00,16,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,28MAR2020:00:00:00,137,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,28MAR2020:00:00:00,542,Interna,-34.60855,-58.372951
48Q39H00+,28MAR2020:00:00:00,306,Interna,-34.618036,-58.410236
48Q39G00+,28MAR2020:00:00:00,464,Egreso,-34.633299,-58.468593999999996
48Q39G00+,28MAR2020:00:00:00,58,Interna,-34.633299,-58.468593999999996
48Q39G00+,27MAR2020:23:00:00,708,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,27MAR2020:23:00:00,32,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,27MAR2020:23:00:00,222,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,27MAR2020:23:00:00,204,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,27MAR2020:23:00:00,464,Interna,-34.588796,-58.381519999999995
48Q3CH00+,27MAR2020:23:00:00,195,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,27MAR2020:23:00:00,24,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,27MAR2020:23:00:00,769,Interna,-34.60855,-58.372951
48Q39H00+,27MAR2020:23:00:00,537,Interna,-34.618036,-58.410236
48Q39G00+,27MAR2020:23:00:00,703,Egreso,-34.633299,-58.468593999999996
48Q39G00+,27MAR2020:23:00:00,79,Interna,-34.633299,-58.468593999999996
48Q3CH00+,27MAR2020:22:00:00,259,Interna,-34.579632000000004,-58.427732999999996
48Q3FG00+,27MAR2020:22:00:00,47,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,27MAR2020:22:00:00,267,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,27MAR2020:22:00:00,234,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,27MAR2020:22:00:00,458,Interna,-34.588796,-58.381519999999995
48Q3CH00+,27MAR2020:22:00:00,28,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,27MAR2020:22:00:00,1036,Interna,-34.60855,-58.372951
48Q39H00+,27MAR2020:22:00:00,764,Interna,-34.618036,-58.410236
48Q39G00+,27MAR2020:22:00:00,134,Interna,-34.633299,-58.468593999999996
48Q39G00+,27MAR2020:22:00:00,1111,Egreso,-34.633299,-58.468593999999996
48Q39G00+,27MAR2020:22:00:00,1086,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,27MAR2020:21:00:00,1603,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,27MAR2020:21:00:00,82,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,27MAR2020:21:00:00,304,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,27MAR2020:21:00:00,619,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,27MAR2020:21:00:00,340,Egreso,-34.588796,-58.381519999999995
